iid,i_year,i_Action,i_Adventure,i_Animation,i_Children's,i_Comedy,i_Crime,i_Documentary ,i_Drama ,i_Fantasy ,i_Film-Noir ,i_Horror ,i_Musical ,i_Mystery ,i_Romance ,i_Sci-Fi ,i_Thriller ,i_War ,i_Western,i_Other
1437,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1439,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1440,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1442,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1443,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1445,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1452,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1453,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1457,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1458,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1459,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1460,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1461,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1463,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1465,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1466,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1468,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1469,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1472,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1473,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1474,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1475,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1477,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1478,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1479,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1482,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1483,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1484,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1486,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1487,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1488,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1489,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1492,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1494,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1496,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1498,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1502,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1503,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1506,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1507,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1509,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1513,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1515,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1516,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1517,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1518,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1519,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1520,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1522,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1523,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1525,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1527,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1529,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1530,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1531,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1533,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1534,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1535,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1536,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1537,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1539,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1540,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1542,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1543,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1544,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1547,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1548,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1552,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1554,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1555,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1557,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1558,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1559,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1560,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1561,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1562,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1563,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1564,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1565,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1566,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1567,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1569,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1570,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1573,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1574,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1575,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1577,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1578,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1585,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1586,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1589,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1591,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1592,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1593,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1595,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1596,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1597,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1598,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1599,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1600,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1603,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1604,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1605,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1607,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1608,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1609,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1611,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1613,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1614,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1615,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1616,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1617,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1618,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1619,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1620,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1622,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1624,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1625,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1626,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1627,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1628,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1629,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1630,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1631,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1632,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1634,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1636,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1637,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1638,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1639,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1640,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1641,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1642,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1643,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1644,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1646,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1647,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1648,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1649,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1650,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1652,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1653,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1654,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1656,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1657,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1658,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1659,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1661,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1662,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1663,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1664,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1666,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1667,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1668,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1670,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1671,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1672,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1673,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1674,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1675,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1676,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1677,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1678,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1679,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1680,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1681,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1683,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1684,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1685,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1686,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1687,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1688,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1689,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1691,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1692,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1693,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1694,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1695,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1700,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1703,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1704,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1705,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1706,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1707,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1708,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1709,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1710,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1711,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1713,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1714,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1715,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1716,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1717,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1718,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1722,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1724,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1725,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1726,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1727,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1729,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1730,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1731,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1732,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1733,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1734,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1735,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1736,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1738,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1740,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1741,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1742,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1743,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1744,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1745,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1746,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1747,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1748,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1750,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1752,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1753,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1754,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1755,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1756,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1758,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
